customer_id,is_existing_customer,relationship_years,monthly_income,employment_type,years_in_job,existing_emi,monthly_expenses,credit_score,previous_default,number_of_past_loans,late_payments_count,loan_amount,loan_tenure_months,loan_type,dti_ratio,loan_status,loan_result
C5329,1,11,137819,Salaried,4,11775,16963,484,0,2,6,2344500,120,Home,0.2272001683367315,0,Can Pay
C5330,0,11,165086,Salaried,1,43449,29928,809,0,4,7,984358,36,Personal,0.4288206012489113,0,Can Pay
C5331,0,3,88352,Business,6,47686,74023,731,0,4,8,2552275,120,Home,0.7804572429977061,0,Can Pay
C5332,0,1,55324,Business,15,45874,15038,508,0,1,5,2963020,60,Personal,1.7218145229315789,1,Can't Pay
C5333,1,2,109075,Business,10,31586,72926,628,1,0,1,1909693,60,Home,0.5813817709527084,1,Can't Pay
C5334,0,10,184770,Self-employed,10,607,8438,660,0,4,5,1536632,60,Personal,0.1418928036658187,0,Can Pay
C5335,0,8,92169,Salaried,11,31629,40151,743,0,0,7,2521223,12,Home,2.622692192241064,0,Can Pay
C5336,1,1,38384,Salaried,12,37386,41135,740,0,2,9,1685755,48,Personal,1.8889614379255248,0,Can Pay
C5337,1,3,18512,Salaried,7,14089,11167,668,0,1,0,379239,120,Personal,0.9317915406222992,0,Can Pay
C5338,0,0,152138,Salaried,15,48336,18172,405,0,2,5,2631596,180,Personal,0.4138083698864043,0,Can Pay
C5339,0,1,177572,Salaried,0,29708,56303,624,0,5,0,2631531,60,Personal,0.4142930754848737,0,Can Pay
C5340,0,4,138775,Business,12,37025,35360,531,0,2,5,327821,36,Personal,0.332416781761044,0,Can Pay
C5341,0,13,93743,Business,10,48699,71310,548,0,3,9,1209433,120,Personal,0.6270079721508095,1,Can't Pay
C5342,1,9,100642,Salaried,3,48562,65709,616,0,1,3,2873039,180,Personal,0.6411173046817211,0,Can Pay
C5343,1,14,144587,Self-employed,3,10223,70478,563,0,3,2,2067182,180,Home,0.1501334452229069,0,Can Pay
C5344,1,0,94858,Salaried,14,49353,52445,802,0,2,2,442254,36,Home,0.6497905641414887,0,Can Pay
C5345,0,10,69800,Salaried,2,22943,41698,562,0,0,3,1824166,120,Auto,0.5464811365807067,1,Can't Pay
C5346,1,6,115364,Self-employed,18,21515,32256,715,0,1,2,1810145,120,Personal,0.3172527102620112,0,Can Pay
C5347,1,3,17387,Salaried,1,29619,39207,369,0,1,8,2282986,24,Personal,7.174522152566094,1,Can't Pay
C5348,1,5,147871,Business,5,34132,79441,533,0,4,3,1338072,180,Home,0.281094557643712,0,Can Pay
C5349,1,7,134095,Self-employed,7,751,30151,731,0,0,0,854883,48,Personal,0.1384172601513852,0,Can Pay
C5350,1,12,50548,Self-employed,16,46005,59236,353,0,5,3,62027,60,Home,0.9305765477038328,1,Can't Pay
C5351,1,5,179967,Salaried,4,47476,43278,469,1,0,0,2616004,48,Auto,0.5666376798709394,1,Can't Pay
C5352,0,13,105450,Salaried,1,40313,54221,335,0,2,9,2810660,60,Personal,0.8265275802117908,1,Can't Pay
C5353,1,1,120669,Salaried,11,5344,52350,558,0,2,9,288939,36,Personal,0.110799653045383,0,Can Pay
C5354,1,0,95171,Self-employed,4,33973,31952,550,0,2,2,2321298,48,Home,0.8651099074297843,1,Can't Pay
C5355,1,7,186451,Business,9,9512,15937,312,0,4,3,540697,48,Home,0.1114315333966207,0,Can Pay
C5356,0,7,60414,Salaried,8,36655,46702,840,0,0,3,2813664,60,Home,1.3829476611381466,0,Can Pay
C5357,1,8,88071,Self-employed,19,34098,44496,356,0,3,8,669156,60,Personal,0.5137968230177924,1,Can't Pay
C5358,1,5,127808,Salaried,7,8622,28794,460,0,0,5,264984,180,Auto,0.0789788849941579,0,Can Pay
C5359,0,11,93591,Salaried,0,37451,63720,736,0,3,2,872431,48,Personal,0.5943589216199563,1,Can't Pay
C5360,0,0,19297,Self-employed,5,18658,29985,529,0,1,6,1212031,120,Personal,1.490296850978563,1,Can't Pay
C5361,1,13,124513,Self-employed,10,36133,24391,492,0,3,3,331041,60,Auto,0.334506035514364,0,Can Pay
C5362,1,8,143668,Salaried,2,17647,62295,656,0,1,6,197131,48,Auto,0.1514178232684615,0,Can Pay
C5363,1,11,101479,Salaried,14,20620,77406,651,0,5,1,1378965,24,Personal,0.7693894795967638,0,Can Pay
C5364,0,12,113752,Salaried,10,37067,26993,557,1,5,6,1841801,48,Personal,0.6631782664627142,1,Can't Pay
C5365,1,14,151080,Salaried,4,3733,47639,592,0,2,7,1779733,12,Home,1.0063812770276237,1,Can't Pay
C5366,0,13,130481,Business,15,29675,34720,685,0,0,6,2496544,48,Personal,0.6260400620269108,0,Can Pay
C5367,0,2,162892,Salaried,6,1665,14906,533,0,2,5,719108,180,Personal,0.0347472217447415,0,Can Pay
C5368,0,10,168325,Salaried,5,860,68820,595,0,0,3,1166425,180,Auto,0.0436069442381636,0,Can Pay
C5369,0,5,175274,Salaried,8,49996,68238,836,0,3,8,1934929,120,Home,0.3772402543065904,0,Can Pay
C5370,0,9,175308,Business,6,27618,56489,678,0,0,0,1302320,24,Home,0.467071287866688,0,Can Pay
C5371,0,12,82156,Self-employed,2,27916,8193,509,0,3,4,2543930,24,Home,1.6299854342145834,1,Can't Pay
C5372,0,9,75263,Self-employed,10,11681,45986,838,1,0,0,551144,120,Home,0.2162266540885517,0,Can Pay
C5373,0,14,133996,Salaried,11,16520,65481,477,0,1,9,2779893,180,Auto,0.2385433147258127,0,Can Pay
C5374,1,10,114252,Business,10,22131,10220,371,1,3,0,2321488,180,Home,0.3065868042183555,1,Can't Pay
C5375,0,11,133632,Salaried,1,22878,24357,807,0,2,5,2242217,36,Home,0.6372860209796722,1,Can't Pay
C5376,0,13,89855,Self-employed,0,11424,44299,521,1,2,5,1542200,120,Home,0.2701648952942703,1,Can't Pay
C5377,1,14,31575,Business,1,38554,24549,527,0,2,6,1139608,36,Auto,2.223587578076889,1,Can't Pay
C5378,0,8,27204,Salaried,13,26796,22474,532,1,2,9,1439580,180,Home,1.2789908346811742,1,Can't Pay
C5379,1,10,26952,Salaried,12,9345,62593,567,0,1,8,2013512,12,Auto,6.572338478282378,1,Can't Pay
C5380,0,12,98323,Salaried,4,27486,5141,553,0,1,5,2480460,60,Personal,0.7000091535042665,1,Can't Pay
C5381,0,2,197214,Salaried,1,22584,25694,305,0,4,1,2861095,60,Personal,0.356307953120299,1,Can't Pay
C5382,1,4,179944,Salaried,18,26986,21863,346,0,4,3,183314,24,Personal,0.1924158812371256,0,Can Pay
C5383,1,12,175448,Business,16,11598,7690,706,0,4,8,2961543,24,Personal,0.7694338208472026,0,Can Pay
C5384,1,13,157712,Salaried,10,8325,50056,553,0,5,1,845026,36,Personal,0.2016203234024325,0,Can Pay
C5385,1,4,41437,Self-employed,15,18445,65424,748,0,4,6,2083451,180,Personal,0.7244667272673644,0,Can Pay
C5386,1,9,142129,Business,19,37146,26320,358,1,0,3,2616685,24,Auto,1.0284638720223649,1,Can't Pay
C5387,0,6,102681,Business,17,43813,72963,692,0,5,9,1074803,48,Personal,0.6447612427485774,0,Can Pay
C5388,0,3,22903,Salaried,19,3730,30419,490,1,3,5,1071876,48,Personal,1.1378749508797974,1,Can't Pay
C5389,0,10,41863,Salaried,7,11684,45832,564,1,2,0,570297,12,Auto,1.4143456035162316,1,Can't Pay
C5390,0,3,58381,Salaried,1,38890,40983,442,0,0,7,62409,180,Personal,0.6720802430014331,1,Can't Pay
C5391,1,6,43548,Salaried,16,34563,27365,545,0,5,5,2428682,48,Personal,1.955555746915281,1,Can't Pay
C5392,1,8,196028,Self-employed,10,10041,8911,515,0,1,6,1162771,12,Personal,0.5455270845661504,1,Can't Pay
C5393,0,14,26467,Salaried,13,8187,5649,736,0,2,5,597798,36,Personal,0.9367325348547249,0,Can Pay
C5394,1,10,72954,Salaried,15,37608,59688,775,0,3,6,2436634,48,Auto,1.211327800166315,0,Can Pay
C5395,1,3,38901,Salaried,14,32624,31469,683,0,3,4,2657875,12,Auto,6.532314936205582,0,Can Pay
C5396,0,3,38301,Self-employed,14,10919,48346,846,0,1,2,315268,180,Auto,0.3308135267718568,0,Can Pay
C5397,0,5,139686,Salaried,2,3726,45884,714,0,2,5,2281419,60,Auto,0.2988821356470942,0,Can Pay
C5398,0,5,100180,Salaried,6,31716,22677,431,0,4,9,1603495,12,Personal,1.6504350502428962,1,Can't Pay
C5399,0,6,84903,Salaried,11,33027,65390,697,0,2,8,1531555,120,Home,0.5393208524237464,0,Can Pay
C5400,0,14,118955,Salaried,2,1843,73249,806,1,2,5,1570172,180,Home,0.0888249991826974,0,Can Pay
C5401,1,0,162276,Self-employed,18,13754,67635,452,0,3,8,1502944,48,Auto,0.2777079379164714,0,Can Pay
C5402,0,12,34755,Salaried,9,28853,79131,467,0,1,1,2914703,12,Personal,7.818872584280438,1,Can't Pay
C5403,0,10,74817,Self-employed,7,2280,68734,529,0,2,0,957276,120,Personal,0.1370985203897509,0,Can Pay
C5404,1,13,17093,Salaried,15,25531,17164,703,0,0,3,1574146,36,Personal,4.051791831613981,0,Can Pay
C5405,1,2,111319,Salaried,15,29788,58184,443,0,0,4,58078,24,Personal,0.2893299137314085,0,Can Pay
C5406,1,8,37940,Salaried,11,7796,72082,830,0,1,9,1923795,60,Home,1.0505864522930943,0,Can Pay
C5407,0,5,190112,Salaried,4,4567,40374,367,0,4,6,1754785,36,Personal,0.280419057070452,0,Can Pay
C5408,0,5,183394,Self-employed,19,30211,34580,397,1,5,7,2696122,60,Personal,0.4097536815090279,1,Can't Pay
C5409,1,4,143714,Salaried,5,9300,61792,306,1,2,0,1294680,60,Home,0.2148572859985805,1,Can't Pay
C5410,0,10,106544,Self-employed,5,32150,28318,476,0,5,5,2198975,120,Personal,0.4737459797517145,0,Can Pay
C5411,0,2,99437,Salaried,7,1255,19627,505,0,2,0,1188807,12,Personal,1.0089026217605117,1,Can't Pay
C5412,1,10,107969,Business,16,31828,76614,598,0,3,7,2153362,180,Auto,0.4055897731962157,0,Can Pay
C5413,1,4,122001,Self-employed,11,6462,41091,528,0,2,0,949153,24,Home,0.3771283978546624,0,Can Pay
C5414,0,13,102725,Self-employed,13,43200,78902,569,0,5,3,484128,12,Home,0.8132781698710149,1,Can't Pay
C5415,0,0,130784,Salaried,1,18042,19444,380,0,4,2,1078809,12,Auto,0.8253513426718865,1,Can't Pay
C5416,0,2,125675,Business,18,27560,44873,487,0,2,1,830132,48,Personal,0.3569080299714873,0,Can Pay
C5417,0,3,109266,Business,5,19032,22747,800,1,2,7,1653447,12,Personal,1.4352062855783134,1,Can't Pay
C5418,0,4,24236,Salaried,17,47710,14229,786,0,3,5,1104364,24,Personal,3.867187929801397,0,Can Pay
C5419,0,9,87597,Salaried,3,12150,72626,787,0,0,3,869118,36,Personal,0.4143083286718343,0,Can Pay
C5420,0,8,149974,Salaried,4,3371,62804,777,0,0,2,360899,120,Home,0.042530649757069,0,Can Pay
C5421,1,3,114656,Salaried,5,19813,53229,588,0,4,5,1282516,12,Personal,1.1049516234068284,1,Can't Pay
C5422,1,2,49364,Salaried,14,7620,37368,405,1,1,5,222791,24,Personal,0.3424146814142561,1,Can't Pay
C5423,1,9,122071,Salaried,5,2932,15944,522,1,1,4,707006,12,Auto,0.5066655197931258,1,Can't Pay
C5424,0,0,109410,Business,7,21470,36752,681,0,3,2,2193167,120,Personal,0.3632793315662797,0,Can Pay
C5425,0,12,166168,Salaried,8,9778,37916,403,0,5,9,1206666,60,Auto,0.1798727793558326,0,Can Pay
C5426,0,9,158092,Self-employed,5,23033,25817,413,0,5,8,2898546,120,Personal,0.2984815803456215,0,Can Pay
C5427,0,5,73473,Salaried,1,10304,75634,807,0,2,5,998996,12,Home,1.273306747603428,1,Can't Pay
C5428,0,6,59153,Self-employed,15,8119,6133,354,1,3,4,957579,48,Auto,0.4745078440653897,1,Can't Pay
C5429,1,9,187349,Salaried,19,47325,61707,420,0,5,6,2935390,60,Auto,0.5137372853159966,1,Can't Pay
C5430,1,14,53502,Self-employed,0,14407,33670,516,0,0,0,2899242,24,Personal,2.527171881424993,1,Can't Pay
C5431,1,7,30675,Salaried,15,4983,60162,302,0,4,6,1951419,120,Personal,0.6925778321108395,1,Can't Pay
C5432,0,11,170437,Salaried,0,2521,52724,391,0,1,0,1301698,12,Personal,0.6512425901261658,1,Can't Pay
C5433,1,0,133384,Business,0,19086,57837,706,0,2,8,2369974,180,Home,0.2418020318945467,0,Can Pay
C5434,0,11,93229,Salaried,6,49170,40974,740,0,1,5,1141092,60,Home,0.7314054639650752,0,Can Pay
C5435,0,3,104049,Salaried,15,49111,6109,731,0,0,6,2757713,60,Home,0.9137318314768362,0,Can Pay
C5436,0,10,198220,Salaried,16,783,33755,360,0,2,6,2389538,36,Personal,0.3388106929449882,0,Can Pay
C5437,1,4,104157,Business,15,42666,29802,772,0,0,0,1821948,60,Personal,0.7011703486083509,0,Can Pay
C5438,1,1,120711,Salaried,15,16798,69771,546,1,1,1,897347,120,Personal,0.2011075350768916,1,Can't Pay
C5439,0,0,125090,Self-employed,5,8555,48899,671,0,1,9,2515361,24,Auto,0.9062411730220908,0,Can Pay
C5440,1,7,108321,Salaried,17,10767,46972,588,0,0,2,522073,180,Home,0.1261750312086811,0,Can Pay
C5441,1,5,41465,Salaried,2,1103,73642,323,0,2,7,247284,12,Personal,0.523574098637405,1,Can't Pay
C5442,0,4,47286,Business,7,5309,41704,705,1,0,8,2465254,120,Home,0.5467322956759576,1,Can't Pay
C5443,0,12,69795,Salaried,3,33939,78997,607,0,2,7,2068988,60,Personal,0.9803300140888792,0,Can Pay
C5444,0,8,186250,Self-employed,3,8634,57958,671,0,3,5,1427856,180,Home,0.0889478299776286,0,Can Pay
C5445,1,12,123139,Salaried,16,39176,47491,514,0,3,1,2660937,24,Personal,1.2185284515872308,1,Can't Pay
C5446,0,10,118845,Salaried,4,12135,13495,561,0,2,1,604495,36,Home,0.2433970951893456,0,Can Pay
C5447,1,12,64986,Salaried,13,32044,70181,645,0,0,9,1755276,12,Home,2.743929461730219,0,Can Pay
C5448,0,10,189273,Salaried,14,20945,53112,712,0,2,6,2434501,48,Personal,0.378626485728727,0,Can Pay
C5449,1,1,189387,Self-employed,11,46478,18097,422,1,1,8,1160149,60,Personal,0.3475096847548494,1,Can't Pay
C5450,0,9,90396,Self-employed,12,39404,26532,619,0,0,5,428897,60,Personal,0.5149816732303789,0,Can Pay
C5451,1,11,70178,Salaried,17,2589,36110,636,0,5,0,1554602,36,Personal,0.6522327351718329,0,Can Pay
C5452,1,7,25745,Salaried,13,10031,53543,457,0,2,8,483918,24,Auto,1.1728199650417557,1,Can't Pay
C5453,1,10,94637,Salaried,18,9695,56084,626,0,1,6,148471,36,Personal,0.1460231668844579,0,Can Pay
C5454,1,13,151100,Self-employed,6,15527,45702,364,0,4,2,2470652,24,Personal,0.7840558129274211,1,Can't Pay
C5455,0,9,63566,Self-employed,5,5722,67348,668,0,1,1,123744,12,Home,0.2522417644652802,0,Can Pay
C5456,1,12,58722,Salaried,4,46170,29717,303,0,5,2,1360681,60,Personal,1.1724399146259776,1,Can't Pay
C5457,0,8,101623,Salaried,3,49874,60941,359,1,2,1,1902922,48,Personal,0.8808853146761397,1,Can't Pay
C5458,0,0,126074,Salaried,17,841,66295,344,0,0,9,2148649,36,Personal,0.4800807021625747,0,Can Pay
C5459,1,6,89974,Business,13,18731,48252,842,0,0,1,1549862,120,Home,0.3517295737287068,0,Can Pay
C5460,0,7,99084,Self-employed,15,645,54917,455,0,3,3,1997953,48,Home,0.4265978445897757,0,Can Pay
C5461,1,2,185951,Salaried,19,32116,26399,363,0,5,5,1365155,48,Auto,0.3256596047704324,0,Can Pay
C5462,1,13,170839,Salaried,13,40983,7496,720,0,2,2,277478,60,Personal,0.2669626568484557,0,Can Pay
C5463,0,3,132353,Salaried,4,29402,35985,622,0,1,8,1326972,60,Personal,0.3892484492229114,0,Can Pay
C5464,1,12,119417,Salaried,10,49158,26434,408,1,1,4,1622826,180,Auto,0.4871475585553145,1,Can't Pay
C5465,0,2,83099,Self-employed,11,31749,43178,762,0,5,4,1365022,180,Home,0.4733204437545043,0,Can Pay
C5466,0,6,194729,Salaried,17,36469,38310,846,0,2,6,2191605,120,Auto,0.2810694606350364,0,Can Pay
C5467,0,8,154570,Business,3,13908,18390,550,0,1,8,1992349,48,Personal,0.3585124592956805,0,Can Pay
C5468,1,2,40107,Salaried,12,42231,53577,809,0,4,0,1834191,12,Personal,4.863995063205924,0,Can Pay
C5469,1,12,174865,Salaried,19,45221,56933,847,1,5,8,2806364,120,Personal,0.3923447611967327,0,Can Pay
C5470,1,5,148768,Self-employed,12,12715,20479,740,0,3,1,2246129,48,Personal,0.4000144800405105,0,Can Pay
C5471,1,7,68839,Salaried,3,38398,33224,753,0,0,2,2511120,24,Personal,2.077717572887462,0,Can Pay
C5472,0,5,104241,Business,6,48670,55351,573,1,1,4,913199,120,Personal,0.539902645472191,1,Can't Pay
C5473,0,1,38397,Salaried,1,35324,21173,359,0,4,9,1809434,180,Home,1.181769698442876,1,Can't Pay
C5474,1,12,22704,Salaried,17,19338,44800,641,0,2,3,1362777,24,Auto,3.352729695207893,0,Can Pay
C5475,0,6,31442,Self-employed,5,7387,32424,693,0,1,4,1946797,24,Personal,2.814819084875856,0,Can Pay
C5476,0,1,144576,Salaried,15,23172,27707,412,0,5,9,2627483,24,Personal,0.9175136836911612,1,Can't Pay
C5477,0,1,24765,Salaried,2,26175,75224,520,0,2,4,760377,36,Auto,1.90981559997308,1,Can't Pay
C5478,1,1,130828,Business,14,30795,17854,367,0,4,4,1325171,180,Personal,0.2916582162160326,0,Can Pay
C5479,1,10,25002,Salaried,19,42626,8681,614,1,4,9,1203027,12,Home,5.714672826173906,1,Can't Pay
C5480,0,14,26390,Salaried,9,46398,26613,766,0,0,9,569545,36,Auto,2.3576617826617827,0,Can Pay
C5481,0,0,190508,Business,8,37429,24879,562,0,2,9,195044,36,Personal,0.2249086069293094,0,Can Pay
C5482,1,13,21641,Salaried,10,3801,11078,430,0,3,4,1985965,24,Auto,3.9993319008671815,1,Can't Pay
C5483,1,10,179781,Salaried,13,7413,50461,723,0,0,1,1566581,12,Home,0.7673859677422347,0,Can Pay
C5484,0,0,126119,Salaried,11,44839,57314,566,0,2,0,1684891,180,Personal,0.4297489320051345,0,Can Pay
C5485,1,13,185381,Salaried,6,17665,32941,511,0,2,9,2547624,12,Auto,1.2405100846365054,1,Can't Pay
C5486,0,6,30624,Business,10,10856,6416,587,0,4,7,605829,48,Home,0.7666352370689655,1,Can't Pay
C5487,0,14,24966,Salaried,16,31100,30425,724,0,5,2,370317,120,Home,1.369301249699591,0,Can Pay
C5488,1,12,180261,Salaried,8,43855,13507,543,0,4,6,441442,36,Home,0.3113112530041317,0,Can Pay
C5489,1,13,86301,Salaried,12,8187,65587,633,1,2,7,373073,120,Personal,0.1308900437615632,0,Can Pay
C5490,0,13,130123,Salaried,15,25784,18573,627,0,5,5,1339365,120,Personal,0.2839265541064992,0,Can Pay
C5491,1,14,163295,Self-employed,2,49454,63851,405,0,5,5,1957293,12,Personal,1.3017039713402123,1,Can't Pay
C5492,1,13,93183,Salaried,4,13805,33698,378,0,4,2,677698,180,Personal,0.188553586908437,0,Can Pay
C5493,1,11,19959,Self-employed,16,41715,47478,464,0,2,8,2362291,60,Personal,4.062654274596255,1,Can't Pay
C5494,1,4,173329,Salaried,0,42186,66494,356,0,2,2,204882,120,Personal,0.2532371963145232,1,Can't Pay
C5495,1,10,65802,Self-employed,8,7575,23318,487,0,5,4,67686,36,Personal,0.1436911745337021,0,Can Pay
C5496,0,2,139125,Salaried,16,42193,43719,351,0,0,5,2608979,120,Personal,0.4595471099131477,0,Can Pay
C5497,0,0,138795,Salaried,12,38746,74880,371,0,0,0,310507,12,Home,0.4655901389339193,0,Can Pay
C5498,0,10,42215,Self-employed,14,47204,44102,623,0,3,8,2948245,60,Personal,2.2821607643412687,0,Can Pay
C5499,0,9,70046,Salaried,7,28093,24006,637,0,0,6,2230772,120,Home,0.6664587080870665,0,Can Pay
C5500,1,5,109593,Salaried,7,9089,14048,454,0,1,0,2961180,60,Home,0.5332639858385115,1,Can't Pay
C5501,1,10,180166,Salaried,1,29454,26949,358,0,1,5,2344784,60,Auto,0.3803921568627451,1,Can't Pay
C5502,0,0,184741,Salaried,9,22474,22909,574,0,4,6,2132209,24,Home,0.6025519060017358,1,Can't Pay
C5503,0,8,182198,Self-employed,4,8154,36335,500,1,5,4,827395,180,Auto,0.0699823208206944,1,Can't Pay
C5504,0,1,94036,Salaried,15,40951,39184,594,0,1,4,144217,180,Home,0.4440023560716699,0,Can Pay
C5505,0,0,124864,Business,18,22064,65823,621,0,0,6,634054,180,Personal,0.2049151254342502,0,Can Pay
C5506,1,14,135333,Salaried,0,27886,66215,628,0,5,2,2416915,48,Personal,0.578117649304555,1,Can't Pay
C5507,0,11,31772,Business,12,29398,72330,689,0,3,2,1919767,120,Home,1.4288070733140292,0,Can Pay
C5508,1,6,194658,Salaried,3,36130,32641,583,0,2,0,2963389,120,Personal,0.3124706322541757,0,Can Pay
C5509,1,5,66943,Business,6,43869,73256,475,1,3,7,2425087,48,Personal,1.410030112682929,1,Can't Pay
C5510,0,5,83868,Salaried,0,9646,11826,648,0,0,1,659580,12,Home,0.7703891830018601,1,Can't Pay
C5511,0,13,64855,Salaried,1,25391,44563,731,0,0,2,834486,180,Personal,0.4629871765219849,0,Can Pay
C5512,0,4,168290,Business,15,28822,57828,681,1,0,6,248254,12,Auto,0.2941935547764771,0,Can Pay
C5513,1,10,116124,Salaried,13,48523,11369,571,1,4,9,2002837,120,Personal,0.5615833792612495,1,Can't Pay
C5514,1,3,72205,Salaried,4,37872,46312,791,0,1,9,343780,180,Home,0.550957536027822,0,Can Pay
C5515,0,10,151031,Self-employed,13,21999,10826,846,0,0,7,506813,120,Auto,0.1736229096454811,0,Can Pay
C5516,1,3,191206,Salaried,16,9512,7192,630,0,2,8,2724911,48,Home,0.3466469627870812,0,Can Pay
C5517,1,2,40874,Salaried,11,29340,24920,457,1,1,7,199210,60,Home,0.7990450327021252,1,Can't Pay
C5518,0,9,146007,Salaried,19,16069,28683,731,0,1,6,837182,12,Auto,0.5878770652548623,0,Can Pay
C5519,0,7,16301,Self-employed,11,49074,30692,624,1,4,9,2964934,120,Home,4.526212093327607,1,Can't Pay
C5520,1,6,73017,Salaried,2,49023,14409,415,0,3,0,2505765,24,Personal,2.1012897681361875,1,Can't Pay
C5521,1,8,58319,Business,1,4502,19795,819,0,5,0,1046899,180,Auto,0.1769252825932467,0,Can Pay
C5522,1,0,37455,Self-employed,14,32236,64572,734,0,1,7,2822310,24,Personal,4.000327059137632,0,Can Pay
C5523,1,6,150184,Self-employed,10,48020,26735,821,0,1,6,1077428,48,Personal,0.4692005584261084,0,Can Pay
C5524,1,9,72033,Salaried,9,24007,49036,565,1,0,1,1679974,12,Personal,2.2768013734445787,1,Can't Pay
C5525,0,3,178217,Business,17,20971,58387,697,0,2,8,266502,12,Home,0.2422860894303012,0,Can Pay
C5526,1,6,121924,Salaried,1,6037,17021,401,0,0,9,68687,120,Personal,0.0542091111402731,1,Can't Pay
C5527,1,12,47735,Business,6,42060,74650,362,0,2,6,1486314,120,Home,1.140587619147376,1,Can't Pay
C5528,1,11,87781,Salaried,6,27361,73120,810,0,1,8,2897739,180,Personal,0.495090623255602,0,Can Pay
C5529,0,0,141031,Self-employed,6,14466,14740,521,0,2,0,1509603,60,Personal,0.2809740411682538,0,Can Pay
C5530,0,4,143305,Salaried,13,33764,60554,735,1,0,2,276345,12,Auto,0.3963068280939255,0,Can Pay
C5531,0,2,123049,Salaried,1,30583,18319,489,0,0,9,2324691,48,Personal,0.6421349421775066,1,Can't Pay
C5532,0,4,167783,Salaried,1,9627,10242,633,0,3,1,1931116,12,Personal,1.0165114065986025,1,Can't Pay
C5533,0,3,20630,Salaried,14,21593,51169,600,0,4,5,732678,120,Personal,1.342639360155114,0,Can Pay
C5534,1,1,80488,Salaried,10,20084,68711,650,0,3,9,830848,12,Home,1.1097472086936355,0,Can Pay
C5535,1,10,149278,Salaried,9,23149,34407,414,0,1,3,1952918,24,Home,0.7001740600311722,1,Can't Pay
C5536,0,3,71289,Salaried,2,37752,58504,821,1,2,1,915333,48,Auto,0.797057575502532,1,Can't Pay
C5537,1,2,33953,Self-employed,16,16737,26312,666,0,0,1,743737,36,Personal,1.1014155188381325,0,Can Pay
C5538,0,12,115932,Salaried,8,2318,17988,568,0,0,5,2993392,48,Home,0.5579161347456555,1,Can't Pay
C5539,0,0,156140,Salaried,14,46471,71234,385,0,0,8,102957,48,Home,0.3113611982835916,0,Can Pay
C5540,0,11,93930,Self-employed,13,45487,70973,677,0,5,5,358221,120,Home,0.516045725540296,0,Can Pay
C5541,1,9,16067,Business,18,25314,20995,446,0,0,3,231607,36,Home,1.9759462113510784,1,Can't Pay
C5542,0,7,65658,Salaried,16,35287,14876,417,0,5,8,2527260,180,Home,0.751276818260278,1,Can't Pay
C5543,0,14,67165,Salaried,19,30451,23537,434,0,1,1,143062,120,Personal,0.4711260825330653,0,Can Pay
C5544,0,4,95781,Salaried,16,5427,60160,826,0,4,5,71558,36,Personal,0.0774132888800724,0,Can Pay
C5545,1,3,155931,Self-employed,15,37371,10278,505,0,3,6,1231918,24,Home,0.5688472251615564,1,Can't Pay
C5546,0,9,44164,Self-employed,19,24630,38727,532,0,5,2,1960891,60,Personal,1.2976975968360354,1,Can't Pay
C5547,1,11,119946,Self-employed,7,33667,15031,365,0,3,3,744989,48,Personal,0.4100812379459645,0,Can Pay
